date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:33:40	41777/41777	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:41%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/169	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/169.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:40	3612/3612	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:41%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/169/70	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/169/70.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:40	41161/41161	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:41%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/171	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/171.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:40	3614/3614	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:42%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/171/72	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/171/72.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:41	40335/40335	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:42%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/172	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/172.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:41	3614/3614	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:42%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/172/73	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/172/73.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:41	40391/40391	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:42%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/173	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/173.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:42	3634/3634	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:43%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/173/74	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/173/74.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:42	43125/43125	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:43%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/174	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/174.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:42	3680/3680	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:43%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/174/75	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/174/75.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:43	40734/40734	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:43%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/175	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/175.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:43	3676/3676	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:44%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/175/76	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/175/76.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:43	40605/40605	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:44%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/176	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/176.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:43	3550/3550	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:45%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/176/77	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/176/77.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:44	41052/41052	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:45%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/177	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/177.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:44	3628/3628	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:45%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/177/78	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/177/78.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:44	40899/40899	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:45%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/178	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/178.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:45	3646/3646	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:46%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/178/79	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/178/79.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:45	39939/39939	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:46%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/179	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/179.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:45	3526/3526	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:46%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/179/80	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/179/80.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:45	41303/41303	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:46%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/180	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/180.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:46	3616/3616	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:47%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/180/81	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/180/81.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:46	39947/39947	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:47%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/181	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/181.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:46	3594/3594	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:47%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/181/82	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/181/82.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:46	40680/40680	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:47%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/128	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/128.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:46	3654/3654	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:48%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/128/52	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/128/52.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:47	42040/42040	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:48%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/134	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/134.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:47	3554/3554	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:48%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/134/49	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/134/49.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:47	41728/41728	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:48%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/147	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/147.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:47	3632/3632	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:48%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/147/54	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/147/54.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:48	39138/39138	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:49%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/145	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/145.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:48	3650/3650	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:49%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/145/56	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/145/56.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:48	40779/40779	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:49%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/129	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/129.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:48	3656/3656	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:49%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/129/51	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/129/51.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:49	39838/39838	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:50%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/148	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/148.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:49	3652/3652	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:50%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/148/55	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/148/55.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:49	40801/40801	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:50%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/183	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/183.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:49	3582/3582	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:50%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/183/83	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/183/83.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:50	39988/39988	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:51%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/182	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/182.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:50	3682/3682	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:51%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/182/85	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/182/85.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/7)
10:33:50	3562/3562	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:51%20GMT	https://journal.itera.ac.id/index.php/jsat/issue/view/5/TOC	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/issue/view/5/TOC.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:50	40304/40304	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:51%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/39	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/39.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:50	3710/3710	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:52%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/39/25	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/39/25.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:51	38734/38734	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:52%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/46	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/46.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:51	3532/3532	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:52%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/46/26	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/46/26.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:51	39246/39246	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:52%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/50	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/50.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:51	3586/3586	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:53%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/50/27	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/50/27.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:52	40422/40422	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:53%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/57	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/57.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:52	3688/3688	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:53%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/57/28	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/57/28.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:52	39804/39804	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:53%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/61	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/61.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:52	3702/3702	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:53%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/61/29	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/61/29.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:52	40213/40213	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:54%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/62	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/62.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:53	3712/3712	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:54%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/62/30	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/62/30.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:53	39550/39550	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:54%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/64	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/64.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:53	3632/3632	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:54%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/64/31	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/64/31.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:53	42393/42393	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:54%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/66	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/66.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:54	3568/3568	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:55%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/66/32	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/66/32.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:54	39625/39625	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:55%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/70	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/70.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:54	3646/3646	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:55%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/70/33	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/70/33.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:54	40371/40371	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:55%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/71	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/71.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:55	3574/3574	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:56%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/71/34	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/71/34.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:55	40697/40697	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:56%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/59	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/59.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:55	3656/3656	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:56%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/59/35	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/59/35.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:55	40312/40312	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:56%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/79	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/79.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:55	3598/3598	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:57%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/79/36	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/79/36.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:56	40007/40007	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:57%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/80	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/80.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:56	3716/3716	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:57%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/80/37	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/80/37.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:56	39493/39493	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:57%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/82	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/82.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:57	3582/3582	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:58%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/82/42	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/82/42.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:57	39172/39172	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:58%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/36	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/36.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:57	3470/3470	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:58%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/36/43	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/36/43.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/5)
10:33:58	48128/48128	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:59%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/2107	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/2107.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/88)
10:33:58	3684/3684	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:59%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/2107/663	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/2107/663.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/88)
10:33:58	47325/47325	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:33:59%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/1850	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/1850.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/88)
10:33:59	3628/3628	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:34:00%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/1850/664	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/1850/664.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/88)
10:33:59	3654/3654	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:34:00%20GMT	https://journal.itera.ac.id/index.php/jsat/issue/view/3/Table%20of%20Contents%20-%20Vol%20I.No.2	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/issue/view/3/Table%20of%20Contents%20-%20Vol%20I.No.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/3)
10:33:59	40081/40081	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:34:00%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/5	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/5.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/3)
10:33:59	3546/3546	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:34:00%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/5/6	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/5/6.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/3)
10:34:00	39803/39803	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:34:01%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/12	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/12.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/3)
10:34:00	3544/3544	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:34:01%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/12/7	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/12/7.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/3)
10:34:00	40028/40028	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:34:01%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/19	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/19.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/3)
10:34:00	3602/3602	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:34:01%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/19/8	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/19/8.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/3)
10:34:00	39935/39935	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Jun%202025%2003:34:02%20GMT	https://journal.itera.ac.id/index.php/jsat/article/view/38	C:/xampp/htdocs/jsat_static/journal.itera.ac.id/index.php/jsat/article/view/38.html	(from https://journal.itera.ac.id/index.php/jsat/issue/view/3)
